,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.652,0.001,0.65,0.655,0.0,0.0,1308.0,1486.0,1.01
flux,118.751,0.212,118.361,119.153,0.007,0.005,937.0,1118.0,1.0
n,0.65,0.0,0.65,0.651,0.0,0.0,1153.0,717.0,1.0
r_eff,6.245,0.011,6.224,6.265,0.0,0.0,1216.0,1436.0,1.0
sky_back,0.014,0.0,0.013,0.014,0.0,0.0,886.0,981.0,1.0
theta,3.083,0.002,3.08,3.087,0.0,0.0,3003.0,1478.0,1.0
xc,14.01,0.011,13.991,14.029,0.0,0.0,1556.0,1299.0,1.0
yc,16.867,0.005,16.858,16.876,0.0,0.0,2005.0,1460.0,1.0
