,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.369,0.002,0.366,0.373,0.0,0.0,1317.0,1151.0,1.0
flux,119.798,0.342,119.162,120.431,0.013,0.009,714.0,883.0,1.0
n,1.401,0.013,1.377,1.426,0.0,0.0,899.0,1127.0,1.0
r_eff,4.416,0.013,4.39,4.439,0.0,0.0,1064.0,1407.0,1.0
sky_back,0.002,0.0,0.002,0.003,0.0,0.0,712.0,903.0,1.0
theta,3.027,0.003,3.02,3.033,0.0,0.0,2277.0,1047.0,1.0
xc,15.2,0.006,15.19,15.21,0.0,0.0,2096.0,1161.0,1.0
yc,15.984,0.004,15.976,15.991,0.0,0.0,2268.0,1532.0,1.0
