,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.892,0.007,0.879,0.9,0.0,0.0,1652.0,777.0,1.0
flux,236.241,1.54,233.398,239.058,0.052,0.037,870.0,1108.0,1.0
n,0.793,0.01,0.775,0.811,0.0,0.0,890.0,1161.0,1.0
r_eff,0.5,0.0,0.5,0.501,0.0,0.0,1396.0,921.0,1.0
sky_back,0.008,0.0,0.007,0.008,0.0,0.0,1460.0,1315.0,1.0
theta,2.281,0.026,2.234,2.331,0.001,0.0,1479.0,1406.0,1.0
xc,16.092,0.002,16.088,16.096,0.0,0.0,2813.0,1460.0,1.0
yc,15.416,0.002,15.412,15.42,0.0,0.0,3222.0,1457.0,1.0
