,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.46,0.025,0.414,0.507,0.001,0.001,830.0,1081.0,1.0
flux,286.013,1.851,283.605,289.429,0.111,0.079,339.0,214.0,1.01
n,0.68,0.015,0.65,0.703,0.001,0.001,297.0,236.0,1.01
r_eff,0.533,0.007,0.519,0.547,0.0,0.0,626.0,805.0,1.0
sky_back,0.016,0.0,0.015,0.016,0.0,0.0,757.0,630.0,1.0
theta,2.814,0.028,2.76,2.863,0.001,0.001,756.0,856.0,1.01
xc,16.09,0.002,16.085,16.094,0.0,0.0,1635.0,1449.0,1.0
yc,15.517,0.002,15.513,15.521,0.0,0.0,1223.0,941.0,1.01
