,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.783,0.051,0.703,0.889,0.002,0.001,635.0,386.0,1.0
flux,309.718,3.83,302.294,316.807,0.128,0.09,905.0,1067.0,1.0
n,0.778,0.018,0.744,0.81,0.001,0.0,900.0,1090.0,1.0
r_eff,0.501,0.001,0.5,0.503,0.0,0.0,856.0,517.0,1.0
sky_back,0.011,0.0,0.011,0.012,0.0,0.0,1215.0,1134.0,1.0
theta,0.12,0.468,0.0,0.089,0.013,0.009,1358.0,1076.0,1.01
xc,16.106,0.002,16.102,16.109,0.0,0.0,3283.0,1412.0,1.0
yc,15.54,0.002,15.536,15.544,0.0,0.0,2902.0,1332.0,1.0
