,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.318,0.005,0.31,0.326,0.0,0.0,1653.0,1215.0,1.0
f_ps,0.12,0.002,0.116,0.125,0.0,0.0,1173.0,983.0,1.0
flux,45.802,0.47,44.887,46.652,0.014,0.01,1212.0,1183.0,1.0
n,0.664,0.012,0.65,0.688,0.0,0.0,598.0,652.0,1.0
r_eff,6.685,0.066,6.576,6.823,0.002,0.002,907.0,1163.0,1.0
sky_back,0.028,0.001,0.027,0.029,0.0,0.0,1803.0,1665.0,1.0
theta,1.853,0.008,1.84,1.868,0.0,0.0,2059.0,1319.0,1.0
xc,19.331,0.012,19.309,19.355,0.0,0.0,2036.0,1439.0,1.0
yc,17.881,0.015,17.854,17.908,0.0,0.0,1383.0,1337.0,1.0
