,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.872,0.025,0.827,0.9,0.001,0.0,1308.0,814.0,1.0
flux,6.542,0.172,6.197,6.828,0.009,0.006,437.0,688.0,1.0
n,6.916,0.908,5.196,7.997,0.043,0.031,451.0,729.0,1.0
r_eff,0.68,0.048,0.591,0.771,0.001,0.001,1065.0,938.0,1.0
sky_back,0.001,0.0,0.001,0.001,0.0,0.0,960.0,1277.0,1.0
theta,2.709,0.042,2.632,2.787,0.001,0.001,1255.0,1085.0,1.0
xc,15.016,0.015,14.987,15.043,0.0,0.0,1857.0,1311.0,1.0
yc,15.127,0.014,15.102,15.154,0.0,0.0,1663.0,1348.0,1.0
