,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.74,0.002,0.736,0.744,0.0,0.0,1261.0,1045.0,1.0
f_ps,0.001,0.001,0.0,0.002,0.0,0.0,652.0,551.0,1.0
flux,14.671,0.083,14.518,14.829,0.002,0.001,1745.0,1249.0,1.0
n,0.856,0.011,0.834,0.876,0.0,0.0,1863.0,1354.0,1.0
r_eff,4.985,0.018,4.951,5.018,0.0,0.0,1812.0,1479.0,1.0
sky_back,0.001,0.0,0.001,0.001,0.0,0.0,1812.0,1779.0,1.0
theta,4.526,0.002,4.523,4.53,0.0,0.0,3996.0,1485.0,1.0
xc,14.869,0.005,14.859,14.878,0.0,0.0,1842.0,1301.0,1.0
yc,16.228,0.009,16.211,16.246,0.0,0.0,1510.0,1390.0,1.0
