,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.365,0.0,0.364,0.366,0.0,0.0,1329.0,826.0,1.0
flux,127.022,0.529,126.114,128.042,0.031,0.022,297.0,456.0,1.01
n,1.952,0.009,1.936,1.968,0.0,0.0,312.0,451.0,1.01
r_eff,8.111,0.039,8.044,8.187,0.002,0.002,298.0,466.0,1.01
sky_back,-0.034,0.0,-0.035,-0.034,0.0,0.0,298.0,440.0,1.01
theta,0.787,0.001,0.786,0.788,0.0,0.0,1941.0,943.0,1.0
xc,16.596,0.001,16.593,16.599,0.0,0.0,1474.0,1367.0,1.0
yc,14.923,0.001,14.92,14.926,0.0,0.0,1494.0,1201.0,1.0
