,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.725,0.056,0.625,0.832,0.002,0.001,838.0,406.0,1.0
f_ps,0.279,0.137,0.016,0.488,0.008,0.006,252.0,236.0,1.01
flux,12.729,0.303,12.044,13.199,0.019,0.013,420.0,249.0,1.01
n,1.337,0.496,0.65,2.239,0.025,0.018,284.0,202.0,1.01
r_eff,2.346,0.49,1.471,3.181,0.026,0.018,344.0,606.0,1.01
sky_back,0.001,0.0,0.0,0.001,0.0,0.0,2072.0,1482.0,1.0
theta,3.192,1.572,1.57,4.816,1.107,0.936,3.0,95.0,1.83
xc,15.934,0.024,15.885,15.976,0.001,0.0,1661.0,1218.0,1.0
yc,15.91,0.033,15.848,15.97,0.001,0.001,1624.0,1367.0,1.0
