,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.672,0.018,0.636,0.703,0.0,0.0,1272.0,1062.0,1.0
flux,3.799,0.07,3.661,3.921,0.004,0.003,544.0,270.0,1.0
n,0.67,0.019,0.65,0.704,0.001,0.001,452.0,254.0,1.0
r_eff,4.59,0.099,4.404,4.759,0.004,0.003,697.0,456.0,1.0
sky_back,-0.0,0.0,-0.0,0.0,0.0,0.0,1028.0,1376.0,1.0
theta,1.66,0.017,1.626,1.691,0.0,0.0,1410.0,1079.0,1.0
xc,15.249,0.04,15.174,15.324,0.001,0.001,1394.0,784.0,1.0
yc,15.648,0.073,15.507,15.777,0.002,0.001,1309.0,1370.0,1.0
