,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.878,0.021,0.842,0.9,0.0,0.0,1296.0,948.0,1.0
f_ps,0.96,0.005,0.952,0.97,0.0,0.0,1230.0,1144.0,1.0
flux,16.317,0.083,16.164,16.468,0.002,0.002,1169.0,1107.0,1.0
n,0.798,0.185,0.65,1.065,0.005,0.004,1118.0,637.0,1.0
r_eff,11.147,1.351,8.762,13.817,0.041,0.029,1106.0,957.0,1.0
sky_back,0.001,0.0,0.001,0.001,0.0,0.0,1353.0,1504.0,1.0
theta,2.804,0.025,2.76,2.853,0.001,0.0,1556.0,1223.0,1.0
xc,16.456,0.005,16.446,16.465,0.0,0.0,2101.0,1581.0,1.0
yc,15.258,0.005,15.248,15.268,0.0,0.0,2019.0,1557.0,1.0
