,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.803,0.114,0.624,0.9,0.005,0.004,683.0,551.0,1.0
f_ps,0.939,0.082,0.81,1.0,0.006,0.005,168.0,317.0,1.02
flux,17.877,0.151,17.624,18.155,0.01,0.007,213.0,346.0,1.02
n,4.244,2.289,0.8,7.763,0.125,0.088,337.0,479.0,1.01
r_eff,4.764,2.751,0.503,9.249,0.199,0.141,137.0,269.0,1.03
sky_back,0.001,0.0,0.001,0.001,0.0,0.0,477.0,1075.0,1.01
theta,3.287,2.749,0.002,6.242,1.763,1.483,3.0,78.0,1.71
xc,16.698,0.008,16.682,16.712,0.0,0.0,1846.0,1286.0,1.0
yc,15.115,0.008,15.1,15.131,0.0,0.0,1598.0,1086.0,1.0
