,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.423,0.117,0.205,0.653,0.004,0.003,1057.0,588.0,1.0
flux,5.374,0.11,5.214,5.57,0.006,0.004,503.0,470.0,1.01
n,2.467,1.105,0.658,4.331,0.062,0.044,321.0,361.0,1.01
r_eff,0.723,0.14,0.503,0.958,0.007,0.005,385.0,439.0,1.01
sky_back,0.001,0.0,0.001,0.002,0.0,0.0,1094.0,1203.0,1.0
theta,1.892,0.137,1.631,2.137,0.007,0.005,414.0,1054.0,1.02
xc,15.598,0.022,15.553,15.636,0.001,0.0,1325.0,1327.0,1.0
yc,15.752,0.023,15.708,15.795,0.001,0.0,1609.0,1438.0,1.0
