,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.697,0.002,0.693,0.701,0.0,0.0,1549.0,1265.0,1.0
f_ps,0.131,0.002,0.127,0.134,0.0,0.0,1554.0,1145.0,1.0
flux,38.389,0.219,37.996,38.831,0.006,0.004,1319.0,1241.0,1.0
n,0.651,0.001,0.65,0.652,0.0,0.0,1379.0,863.0,1.0
r_eff,9.568,0.054,9.461,9.664,0.001,0.001,1426.0,1581.0,1.0
sky_back,-0.002,0.0,-0.003,-0.002,0.0,0.0,1498.0,1439.0,1.0
theta,2.076,0.002,2.072,2.079,0.0,0.0,3166.0,1371.0,1.0
xc,15.286,0.01,15.267,15.306,0.0,0.0,1365.0,1208.0,1.0
yc,16.155,0.015,16.129,16.184,0.0,0.0,1250.0,1194.0,1.0
