,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.555,0.002,0.552,0.558,0.0,0.0,1592.0,1330.0,1.0
f_ps,0.0,0.0,0.0,0.001,0.0,0.0,1004.0,830.0,1.0
flux,114.306,0.281,113.768,114.82,0.008,0.006,1211.0,1264.0,1.0
n,1.121,0.009,1.103,1.138,0.0,0.0,903.0,1077.0,1.0
r_eff,5.881,0.016,5.85,5.909,0.0,0.0,1346.0,1550.0,1.0
sky_back,0.005,0.0,0.004,0.006,0.0,0.0,1306.0,1394.0,1.0
theta,3.499,1.571,1.925,5.072,1.107,0.936,3.0,66.0,1.83
xc,14.282,0.004,14.273,14.29,0.0,0.0,1761.0,1355.0,1.0
yc,17.646,0.006,17.634,17.657,0.0,0.0,1436.0,1132.0,1.0
