,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.534,0.001,0.532,0.537,0.0,0.0,1485.0,1152.0,1.0
flux,110.603,0.228,110.162,111.048,0.009,0.006,676.0,888.0,1.0
n,1.17,0.008,1.156,1.183,0.0,0.0,846.0,1205.0,1.0
r_eff,5.816,0.013,5.791,5.84,0.0,0.0,858.0,1188.0,1.0
sky_back,0.004,0.0,0.003,0.004,0.0,0.0,666.0,840.0,1.0
theta,1.945,0.001,1.942,1.947,0.0,0.0,1779.0,1400.0,1.0
xc,14.057,0.004,14.049,14.063,0.0,0.0,1579.0,1068.0,1.0
yc,16.457,0.006,16.448,16.468,0.0,0.0,1499.0,1436.0,1.0
