,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.176,0.001,0.174,0.178,0.0,0.0,1135.0,972.0,1.0
f_ps,0.011,0.002,0.007,0.016,0.0,0.0,717.0,744.0,1.0
flux,1820.329,2.15,1816.076,1824.106,0.078,0.055,757.0,926.0,1.0
n,7.999,0.001,7.997,8.0,0.0,0.0,914.0,582.0,1.0
r_eff,1.952,0.017,1.918,1.983,0.001,0.0,727.0,898.0,1.0
sky_back,0.037,0.001,0.035,0.039,0.0,0.0,764.0,933.0,1.0
theta,2.233,0.003,2.227,2.239,0.0,0.0,2417.0,1252.0,1.0
xc,16.427,0.001,16.425,16.429,0.0,0.0,3034.0,1322.0,1.0
yc,15.824,0.001,15.823,15.827,0.0,0.0,3061.0,1598.0,1.0
