,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.353,0.031,0.295,0.411,0.001,0.001,1645.0,1242.0,1.0
f_ps,0.01,0.01,0.0,0.028,0.0,0.0,768.0,584.0,1.01
flux,4.428,0.151,4.173,4.709,0.006,0.004,832.0,778.0,1.0
n,0.693,0.041,0.65,0.767,0.002,0.001,454.0,596.0,1.0
r_eff,3.349,0.12,3.133,3.576,0.004,0.003,1072.0,797.0,1.0
sky_back,0.001,0.0,0.001,0.002,0.0,0.0,1696.0,1361.0,1.0
theta,3.203,0.049,3.107,3.286,0.001,0.001,1514.0,1250.0,1.01
xc,16.361,0.058,16.256,16.475,0.002,0.001,1385.0,921.0,1.0
yc,16.185,0.047,16.094,16.272,0.001,0.001,1608.0,1189.0,1.0
