,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.779,0.078,0.651,0.9,0.002,0.002,1046.0,552.0,1.0
flux,15.247,0.361,14.558,15.888,0.012,0.009,945.0,762.0,1.0
n,0.78,0.035,0.712,0.843,0.001,0.001,989.0,724.0,1.0
r_eff,0.503,0.003,0.5,0.508,0.0,0.0,1304.0,955.0,1.0
sky_back,0.002,0.0,0.001,0.002,0.0,0.0,1783.0,1181.0,1.0
theta,1.71,0.067,1.59,1.837,0.002,0.001,1839.0,1330.0,1.01
xc,16.453,0.005,16.444,16.463,0.0,0.0,1971.0,1496.0,1.0
yc,15.261,0.005,15.251,15.27,0.0,0.0,2455.0,1114.0,1.0
