,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.654,0.004,0.647,0.663,0.0,0.0,1005.0,1151.0,1.0
flux,82.235,1.52,79.314,85.072,0.066,0.047,536.0,751.0,1.0
n,3.068,0.082,2.92,3.221,0.003,0.002,653.0,1009.0,1.0
r_eff,11.221,0.317,10.621,11.815,0.014,0.01,548.0,757.0,1.0
sky_back,-0.005,0.001,-0.007,-0.003,0.0,0.0,564.0,739.0,1.0
theta,0.254,0.004,0.247,0.26,0.0,0.0,1817.0,1564.0,1.0
xc,18.718,0.016,18.686,18.747,0.0,0.0,1497.0,1269.0,1.0
yc,16.217,0.01,16.199,16.235,0.0,0.0,1544.0,1533.0,1.0
