,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.724,0.005,0.714,0.733,0.0,0.0,1700.0,1401.0,1.0
f_ps,0.336,0.003,0.33,0.342,0.0,0.0,1540.0,1274.0,1.0
flux,73.18,0.847,71.538,74.716,0.021,0.015,1574.0,1280.0,1.0
n,0.658,0.007,0.65,0.671,0.0,0.0,875.0,541.0,1.0
r_eff,9.415,0.202,9.016,9.786,0.005,0.003,1750.0,1396.0,1.0
sky_back,0.016,0.001,0.014,0.018,0.0,0.0,1684.0,1431.0,1.0
theta,2.654,0.005,2.645,2.662,0.0,0.0,2371.0,1293.0,1.0
xc,18.562,0.008,18.547,18.576,0.0,0.0,1977.0,1432.0,1.0
yc,17.333,0.007,17.319,17.347,0.0,0.0,1951.0,1529.0,1.0
