,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.414,0.004,0.407,0.421,0.0,0.0,1333.0,1266.0,1.0
flux,129.064,0.578,128.043,130.195,0.024,0.017,595.0,604.0,1.0
n,2.816,0.07,2.689,2.948,0.003,0.002,692.0,713.0,1.0
r_eff,1.996,0.011,1.977,2.017,0.0,0.0,905.0,1010.0,1.0
sky_back,0.016,0.0,0.015,0.017,0.0,0.0,639.0,767.0,1.0
theta,1.63,0.006,1.62,1.642,0.0,0.0,1858.0,1345.0,1.0
xc,15.696,0.004,15.689,15.703,0.0,0.0,2206.0,1567.0,1.0
yc,15.787,0.004,15.779,15.794,0.0,0.0,2277.0,1243.0,1.0
