,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.319,0.005,0.311,0.328,0.0,0.0,1319.0,1416.0,1.0
flux,62.009,1.16,60.012,64.37,0.052,0.037,502.0,718.0,1.0
n,1.602,0.034,1.541,1.668,0.001,0.001,614.0,829.0,1.0
r_eff,7.548,0.14,7.296,7.821,0.006,0.004,512.0,697.0,1.0
sky_back,0.018,0.001,0.016,0.02,0.0,0.0,503.0,826.0,1.0
theta,1.869,0.008,1.856,1.885,0.0,0.0,1357.0,1340.0,1.0
xc,19.405,0.012,19.383,19.428,0.0,0.0,1378.0,1317.0,1.0
yc,17.941,0.015,17.912,17.967,0.0,0.0,1361.0,1248.0,1.0
