,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.44,0.002,0.437,0.442,0.0,0.0,1175.0,1062.0,1.0
flux,97.342,0.805,95.847,98.927,0.036,0.025,515.0,554.0,1.0
n,1.772,0.018,1.739,1.804,0.001,0.001,584.0,759.0,1.0
r_eff,8.61,0.077,8.462,8.758,0.003,0.002,521.0,560.0,1.0
sky_back,-0.023,0.001,-0.025,-0.022,0.0,0.0,526.0,576.0,1.0
theta,0.586,0.002,0.582,0.59,0.0,0.0,2738.0,1432.0,1.0
xc,13.82,0.007,13.807,13.833,0.0,0.0,1205.0,1205.0,1.01
yc,14.255,0.006,14.244,14.265,0.0,0.0,1135.0,1283.0,1.0
