,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.549,0.005,0.541,0.562,0.0,0.0,463.0,224.0,1.01
flux,58.163,1.286,56.218,60.678,0.072,0.051,363.0,206.0,1.01
n,0.704,0.028,0.653,0.751,0.002,0.001,339.0,224.0,1.01
r_eff,5.381,0.093,5.212,5.553,0.005,0.003,393.0,235.0,1.01
sky_back,0.01,0.0,0.01,0.011,0.0,0.0,413.0,366.0,1.0
theta,2.093,0.006,2.083,2.106,0.0,0.0,1126.0,1310.0,1.0
xc,15.809,0.018,15.773,15.84,0.001,0.0,1017.0,1335.0,1.0
yc,15.746,0.024,15.705,15.79,0.001,0.001,988.0,1171.0,1.0
