,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.556,0.025,0.508,0.599,0.001,0.0,1784.0,1344.0,1.01
f_ps,0.036,0.02,0.001,0.071,0.001,0.0,859.0,855.0,1.0
flux,9.913,0.523,9.081,11.005,0.018,0.013,921.0,888.0,1.01
n,0.718,0.056,0.65,0.822,0.002,0.002,464.0,578.0,1.0
r_eff,5.993,0.316,5.383,6.552,0.01,0.007,1012.0,1178.0,1.01
sky_back,0.003,0.0,0.003,0.004,0.0,0.0,1596.0,1550.0,1.0
theta,2.638,0.034,2.576,2.704,0.001,0.001,1488.0,1505.0,1.0
xc,14.617,0.113,14.401,14.824,0.003,0.002,1542.0,1139.0,1.0
yc,15.914,0.081,15.763,16.066,0.002,0.002,1375.0,1194.0,1.0
