,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.537,0.022,0.494,0.577,0.001,0.0,1589.0,1341.0,1.0
f_ps,0.019,0.016,0.0,0.049,0.0,0.0,909.0,784.0,1.0
flux,9.528,0.35,9.007,10.195,0.016,0.011,562.0,990.0,1.0
n,0.716,0.049,0.65,0.801,0.002,0.002,365.0,548.0,1.01
r_eff,3.247,0.107,3.061,3.449,0.004,0.003,853.0,1221.0,1.0
sky_back,-0.0,0.0,-0.0,0.0,0.0,0.0,1877.0,1644.0,1.0
theta,3.415,0.022,3.374,3.457,0.001,0.0,1631.0,1257.0,1.0
xc,16.074,0.04,15.998,16.15,0.001,0.001,1756.0,1438.0,1.0
yc,16.668,0.03,16.607,16.72,0.001,0.001,1387.0,1484.0,1.01
