,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.833,0.054,0.737,0.9,0.001,0.001,1252.0,776.0,1.0
flux,10.51,0.321,9.898,11.039,0.012,0.008,840.0,863.0,1.0
n,0.797,0.052,0.706,0.903,0.002,0.001,870.0,1009.0,1.0
r_eff,0.506,0.006,0.5,0.517,0.0,0.0,1458.0,941.0,1.0
sky_back,-0.001,0.0,-0.001,-0.0,0.0,0.0,1424.0,1481.0,1.0
theta,2.103,0.167,1.776,2.395,0.031,0.022,29.0,890.0,1.06
xc,16.023,0.012,16.001,16.046,0.0,0.0,1823.0,1355.0,1.0
yc,16.15,0.013,16.127,16.174,0.0,0.0,1514.0,1428.0,1.0
