,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.478,0.068,0.364,0.616,0.002,0.001,1710.0,1271.0,1.0
f_ps,0.314,0.134,0.048,0.512,0.006,0.005,448.0,448.0,1.01
flux,2.333,0.081,2.169,2.469,0.003,0.002,875.0,853.0,1.0
n,1.313,0.626,0.652,2.466,0.025,0.018,442.0,433.0,1.0
r_eff,2.445,0.518,1.507,3.302,0.022,0.016,542.0,804.0,1.01
sky_back,0.001,0.0,0.001,0.001,0.0,0.0,1959.0,1506.0,1.0
theta,3.619,0.084,3.46,3.776,0.002,0.002,1458.0,1235.0,1.0
xc,15.609,0.041,15.539,15.691,0.001,0.001,1475.0,1198.0,1.0
yc,15.933,0.039,15.861,16.007,0.001,0.001,1448.0,1002.0,1.0
