,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.251,0.05,0.157,0.343,0.002,0.001,1130.0,635.0,1.0
f_ps,0.243,0.126,0.002,0.434,0.008,0.006,233.0,218.0,1.0
flux,3.816,0.128,3.609,4.066,0.004,0.003,1144.0,900.0,1.0
n,2.257,0.891,0.8,3.817,0.047,0.033,321.0,301.0,1.0
r_eff,2.117,0.505,1.287,2.98,0.03,0.021,271.0,430.0,1.0
sky_back,0.001,0.0,0.001,0.001,0.0,0.0,1451.0,1495.0,1.0
theta,4.192,0.128,3.952,4.427,0.004,0.003,1291.0,1215.0,1.01
xc,16.755,0.025,16.71,16.806,0.001,0.0,1460.0,1277.0,1.0
yc,15.941,0.027,15.891,15.992,0.001,0.0,1667.0,1537.0,1.0
