,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.264,0.0,0.264,0.264,0.0,0.0,1192.0,1281.0,1.0
flux,1808.059,5.097,1799.25,1818.406,0.129,0.091,1561.0,1319.0,1.0
n,3.492,0.007,3.477,3.504,0.0,0.0,1604.0,1153.0,1.0
r_eff,16.54,0.064,16.426,16.668,0.002,0.001,1553.0,1302.0,1.0
sky_back,-0.894,0.004,-0.902,-0.887,0.0,0.0,1557.0,1375.0,1.0
theta,0.949,0.0,0.949,0.95,0.0,0.0,1619.0,1475.0,1.0
xc,15.375,0.001,15.373,15.376,0.0,0.0,361.0,520.0,1.0
yc,16.644,0.001,16.643,16.646,0.0,0.0,580.0,727.0,1.0
