,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.294,0.0,0.294,0.295,0.0,0.0,1606.0,1149.0,1.0
flux,1167.095,4.775,1158.187,1175.682,0.266,0.188,321.0,427.0,1.01
n,2.578,0.006,2.567,2.588,0.0,0.0,387.0,444.0,1.01
r_eff,24.294,0.106,24.114,24.502,0.006,0.004,317.0,386.0,1.01
sky_back,-0.756,0.004,-0.764,-0.748,0.0,0.0,324.0,438.0,1.01
theta,0.932,0.0,0.931,0.932,0.0,0.0,1853.0,1278.0,1.0
xc,15.42,0.001,15.418,15.422,0.0,0.0,1536.0,1175.0,1.0
yc,16.577,0.001,16.575,16.58,0.0,0.0,1543.0,1306.0,1.0
