,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.664,0.154,0.4,0.9,0.004,0.003,1344.0,750.0,1.0
flux,11.122,0.456,10.272,11.752,0.02,0.014,577.0,770.0,1.01
n,0.807,0.086,0.651,0.953,0.003,0.002,567.0,559.0,1.01
r_eff,0.515,0.013,0.5,0.54,0.0,0.0,1170.0,779.0,1.0
sky_back,0.001,0.0,0.001,0.001,0.0,0.0,1693.0,1069.0,1.0
theta,1.523,0.389,0.741,2.235,0.023,0.019,283.0,491.0,1.01
xc,14.52,0.013,14.496,14.545,0.0,0.0,2005.0,1383.0,1.0
yc,14.712,0.014,14.687,14.736,0.0,0.0,1533.0,1200.0,1.0
