,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.289,0.01,0.269,0.308,0.0,0.0,1769.0,1028.0,1.0
flux,34.673,0.614,33.536,35.826,0.025,0.018,590.0,856.0,1.0
n,2.345,0.09,2.19,2.528,0.003,0.002,1032.0,1078.0,1.0
r_eff,4.796,0.123,4.574,5.03,0.005,0.004,608.0,858.0,1.0
sky_back,0.003,0.001,0.002,0.004,0.0,0.0,630.0,875.0,1.0
theta,2.925,0.023,2.881,2.967,0.001,0.0,1795.0,1458.0,1.0
xc,14.302,0.019,14.269,14.341,0.0,0.0,1783.0,1394.0,1.0
yc,14.424,0.016,14.394,14.455,0.0,0.0,1949.0,1241.0,1.0
