,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.618,0.003,0.613,0.624,0.0,0.0,1467.0,1393.0,1.0
flux,21.934,0.065,21.822,22.066,0.002,0.001,1261.0,1465.0,1.0
n,0.651,0.001,0.65,0.654,0.0,0.0,1594.0,984.0,1.0
r_eff,4.563,0.017,4.533,4.597,0.0,0.0,1247.0,1482.0,1.0
sky_back,0.003,0.0,0.002,0.003,0.0,0.0,1209.0,1108.0,1.0
theta,0.507,0.003,0.501,0.513,0.0,0.0,4148.0,1533.0,1.0
xc,15.741,0.012,15.717,15.763,0.0,0.0,1695.0,1471.0,1.0
yc,15.702,0.009,15.685,15.719,0.0,0.0,1821.0,1549.0,1.0
