,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.628,0.028,0.578,0.681,0.001,0.0,2163.0,1285.0,1.0
f_ps,0.125,0.03,0.066,0.179,0.001,0.001,981.0,608.0,1.0
flux,6.425,0.367,5.798,7.121,0.012,0.008,1052.0,1193.0,1.0
n,0.748,0.08,0.65,0.891,0.003,0.002,461.0,473.0,1.01
r_eff,5.857,0.387,5.151,6.606,0.01,0.007,1469.0,1354.0,1.0
sky_back,0.0,0.0,-0.0,0.001,0.0,0.0,1977.0,1651.0,1.0
theta,3.692,0.029,3.631,3.741,0.001,0.0,1891.0,1445.0,1.0
xc,16.233,0.09,16.065,16.4,0.002,0.001,2024.0,1245.0,1.0
yc,15.737,0.072,15.602,15.861,0.002,0.001,1771.0,1270.0,1.0
