,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.335,0.017,0.305,0.369,0.0,0.0,1828.0,1263.0,1.0
f_ps,0.102,0.035,0.031,0.16,0.002,0.001,513.0,377.0,1.0
flux,12.295,0.22,11.962,12.688,0.011,0.008,1087.0,479.0,1.0
n,1.133,0.149,0.872,1.417,0.006,0.004,590.0,416.0,1.0
r_eff,4.08,0.208,3.721,4.479,0.008,0.005,733.0,630.0,1.0
sky_back,0.0,0.0,-0.0,0.001,0.0,0.0,1478.0,978.0,1.0
theta,3.153,0.03,3.092,3.206,0.001,0.001,1745.0,1525.0,1.0
xc,15.843,0.028,15.79,15.898,0.001,0.001,1614.0,1382.0,1.0
yc,16.532,0.026,16.485,16.58,0.001,0.001,1277.0,1256.0,1.0
