,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.821,0.052,0.733,0.9,0.004,0.002,263.0,228.0,1.01
flux,4.38,0.058,4.264,4.479,0.005,0.003,160.0,99.0,1.0
n,7.278,0.567,6.162,8.0,0.058,0.041,117.0,49.0,1.01
r_eff,0.665,0.026,0.618,0.713,0.001,0.001,333.0,543.0,1.01
sky_back,0.0,0.0,0.0,0.0,0.0,0.0,575.0,709.0,1.0
theta,0.479,0.027,0.42,0.521,0.002,0.002,162.0,101.0,1.01
xc,16.029,0.008,16.015,16.046,0.0,0.0,550.0,1186.0,1.0
yc,15.853,0.008,15.838,15.867,0.0,0.0,994.0,994.0,1.0
