,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.38,0.053,0.278,0.478,0.003,0.002,369.0,1077.0,1.01
flux,5.552,0.121,5.491,5.648,0.031,0.023,79.0,13.0,1.03
n,1.727,0.442,0.65,2.358,0.058,0.041,70.0,13.0,1.03
r_eff,0.755,0.078,0.643,0.943,0.01,0.008,87.0,38.0,1.03
sky_back,0.0,0.0,0.0,0.001,0.0,0.0,740.0,1184.0,1.0
theta,0.53,0.059,0.424,0.645,0.002,0.001,1550.0,1219.0,1.0
xc,15.893,0.008,15.878,15.91,0.0,0.0,2390.0,1136.0,1.0
yc,15.892,0.008,15.877,15.908,0.0,0.0,1732.0,1230.0,1.0
