,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.616,0.004,0.609,0.623,0.0,0.0,1602.0,1336.0,1.0
flux,36.638,0.142,36.375,36.907,0.005,0.003,865.0,1209.0,1.0
n,1.114,0.022,1.076,1.159,0.001,0.0,1109.0,1286.0,1.0
r_eff,4.389,0.023,4.348,4.432,0.001,0.0,1316.0,1466.0,1.0
sky_back,0.002,0.0,0.002,0.003,0.0,0.0,789.0,1190.0,1.0
theta,0.523,0.004,0.516,0.531,0.0,0.0,3381.0,1552.0,1.0
xc,15.709,0.012,15.688,15.731,0.0,0.0,1886.0,1640.0,1.0
yc,15.958,0.009,15.942,15.975,0.0,0.0,1850.0,1465.0,1.0
