,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.658,0.044,0.575,0.741,0.001,0.001,1146.0,1062.0,1.0
flux,10.812,0.205,10.417,11.189,0.008,0.005,718.0,799.0,1.0
n,7.652,0.342,6.976,8.0,0.01,0.007,1016.0,929.0,1.0
r_eff,1.235,0.083,1.078,1.384,0.003,0.002,909.0,1159.0,1.0
sky_back,0.001,0.0,0.001,0.002,0.0,0.0,973.0,1092.0,1.0
theta,0.129,0.035,0.064,0.194,0.001,0.001,1478.0,1133.0,1.0
xc,15.789,0.018,15.755,15.824,0.0,0.0,1591.0,1576.0,1.0
yc,15.716,0.017,15.684,15.746,0.0,0.0,1596.0,1289.0,1.0
