,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.298,0.025,0.253,0.343,0.001,0.0,2087.0,1376.0,1.0
f_ps,0.106,0.078,0.0,0.25,0.003,0.002,415.0,372.0,1.01
flux,10.49,0.172,10.176,10.817,0.005,0.003,1300.0,910.0,1.0
n,2.354,0.463,1.437,3.163,0.017,0.012,699.0,867.0,1.01
r_eff,1.727,0.229,1.406,2.167,0.01,0.007,504.0,955.0,1.01
sky_back,0.001,0.0,0.001,0.001,0.0,0.0,1646.0,1356.0,1.0
theta,2.96,0.053,2.857,3.053,0.001,0.001,1810.0,1229.0,1.0
xc,15.491,0.016,15.46,15.522,0.0,0.0,2073.0,1351.0,1.0
yc,16.118,0.015,16.088,16.146,0.0,0.0,2127.0,1281.0,1.0
