,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.228,0.017,0.199,0.259,0.0,0.0,1947.0,1335.0,1.0
flux,9.276,0.071,9.145,9.411,0.002,0.001,1699.0,1522.0,1.0
n,1.416,0.096,1.231,1.594,0.002,0.002,1502.0,1473.0,1.0
r_eff,1.66,0.026,1.61,1.705,0.001,0.0,1892.0,1543.0,1.0
sky_back,0.0,0.0,0.0,0.0,0.0,0.0,1976.0,1367.0,1.0
theta,1.769,0.04,1.696,1.844,0.001,0.001,2244.0,1615.0,1.0
xc,15.668,0.011,15.648,15.688,0.0,0.0,2699.0,1395.0,1.0
yc,15.908,0.012,15.885,15.929,0.0,0.0,2672.0,1533.0,1.0
