,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.835,0.015,0.807,0.864,0.0,0.0,1517.0,735.0,1.0
f_ps,0.412,0.012,0.389,0.434,0.0,0.0,1503.0,1200.0,1.0
flux,6.941,0.093,6.753,7.109,0.002,0.002,1464.0,973.0,1.0
n,0.672,0.021,0.65,0.71,0.001,0.0,964.0,961.0,1.0
r_eff,5.804,0.178,5.482,6.133,0.004,0.003,1693.0,1365.0,1.0
sky_back,0.0,0.0,0.0,0.001,0.0,0.0,1751.0,1625.0,1.0
theta,4.212,0.011,4.19,4.232,0.0,0.0,2084.0,1189.0,1.0
xc,16.304,0.022,16.262,16.345,0.001,0.0,1671.0,1025.0,1.0
yc,16.56,0.026,16.513,16.611,0.001,0.0,1872.0,1285.0,1.0
