,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.615,0.001,0.614,0.616,0.0,0.0,1469.0,1574.0,1.0
flux,51.221,0.042,51.142,51.299,0.002,0.001,760.0,1044.0,1.0
n,0.65,0.0,0.65,0.65,0.0,0.0,898.0,684.0,1.0
r_eff,5.719,0.005,5.709,5.728,0.0,0.0,997.0,1378.0,1.0
sky_back,0.006,0.0,0.006,0.006,0.0,0.0,736.0,945.0,1.0
theta,1.636,0.001,1.635,1.638,0.0,0.0,1765.0,1422.0,1.0
xc,15.32,0.002,15.316,15.324,0.0,0.0,1632.0,1402.0,1.0
yc,14.21,0.006,14.199,14.22,0.0,0.0,868.0,1191.0,1.0
