,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.515,0.002,0.511,0.52,0.0,0.0,1448.0,1290.0,1.0
flux,82.766,0.862,81.142,84.365,0.04,0.028,462.0,717.0,1.0
n,1.545,0.022,1.505,1.585,0.001,0.001,560.0,990.0,1.0
r_eff,7.839,0.084,7.697,8.004,0.004,0.003,471.0,809.0,1.0
sky_back,-0.003,0.001,-0.004,-0.001,0.0,0.0,475.0,645.0,1.0
theta,2.105,0.002,2.101,2.11,0.0,0.0,2271.0,1622.0,1.01
xc,15.738,0.008,15.723,15.752,0.0,0.0,1410.0,1437.0,1.0
yc,13.542,0.01,13.522,13.559,0.0,0.0,1287.0,1317.0,1.0
