,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.635,0.026,0.584,0.68,0.001,0.0,1542.0,1113.0,1.0
f_ps,0.022,0.017,0.0,0.054,0.001,0.0,675.0,486.0,1.0
flux,4.653,0.237,4.243,5.09,0.008,0.006,828.0,1041.0,1.01
n,0.735,0.066,0.65,0.854,0.003,0.002,463.0,473.0,1.01
r_eff,5.343,0.243,4.91,5.818,0.008,0.006,921.0,1355.0,1.0
sky_back,-0.001,0.0,-0.001,-0.0,0.0,0.0,1677.0,1293.0,1.0
theta,3.232,1.57,1.621,4.839,1.106,0.935,3.0,99.0,1.83
xc,14.339,0.062,14.214,14.447,0.002,0.001,1524.0,1524.0,1.0
yc,15.577,0.111,15.359,15.77,0.003,0.002,1538.0,1414.0,1.0
