,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.685,0.012,0.661,0.705,0.0,0.0,1942.0,1379.0,1.0
f_ps,0.003,0.003,0.0,0.009,0.0,0.0,1450.0,687.0,1.0
flux,5.464,0.088,5.291,5.62,0.003,0.002,1008.0,693.0,1.0
n,0.673,0.021,0.65,0.713,0.001,0.001,566.0,715.0,1.0
r_eff,4.747,0.089,4.585,4.918,0.003,0.002,1050.0,904.0,1.0
sky_back,-0.0,0.0,-0.0,-0.0,0.0,0.0,1934.0,1600.0,1.0
theta,3.264,1.571,1.677,4.85,1.107,0.936,3.0,93.0,1.83
xc,14.691,0.029,14.636,14.744,0.001,0.0,1821.0,1362.0,1.0
yc,16.213,0.058,16.101,16.316,0.001,0.001,1683.0,1174.0,1.0
