,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.851,0.042,0.778,0.9,0.001,0.001,1507.0,897.0,1.0
f_ps,0.529,0.126,0.296,0.765,0.005,0.004,782.0,460.0,1.0
flux,3.626,0.162,3.354,3.919,0.007,0.005,674.0,1186.0,1.0
n,3.648,2.027,0.676,7.186,0.078,0.056,727.0,1006.0,1.0
r_eff,2.237,0.889,0.858,3.754,0.028,0.02,853.0,779.0,1.0
sky_back,-0.0,0.0,-0.001,-0.0,0.0,0.0,1020.0,1236.0,1.0
theta,2.529,0.075,2.38,2.656,0.002,0.001,1813.0,1067.0,1.0
xc,15.396,0.037,15.325,15.462,0.001,0.001,1946.0,1475.0,1.0
yc,16.415,0.035,16.348,16.479,0.001,0.001,2056.0,1538.0,1.01
