,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.588,0.249,0.121,0.9,0.008,0.006,961.0,890.0,1.0
f_ps,0.788,0.159,0.496,0.998,0.007,0.005,585.0,587.0,1.0
flux,4.411,0.191,4.081,4.743,0.007,0.005,723.0,1010.0,1.0
n,4.139,2.213,0.901,7.774,0.065,0.046,1132.0,1022.0,1.0
r_eff,3.546,2.564,0.5,8.176,0.089,0.063,503.0,325.0,1.01
sky_back,-0.0,0.0,-0.001,-0.0,0.0,0.0,1217.0,1376.0,1.0
theta,3.648,1.742,0.668,6.278,0.127,0.102,293.0,621.0,1.02
xc,15.464,0.048,15.364,15.549,0.001,0.001,1743.0,1349.0,1.0
yc,16.431,0.046,16.347,16.519,0.001,0.001,1281.0,1188.0,1.0
