,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.633,0.197,0.281,0.899,0.005,0.004,1154.0,811.0,1.0
flux,3.099,0.141,2.795,3.287,0.007,0.005,583.0,800.0,1.0
n,0.987,0.275,0.65,1.523,0.01,0.007,525.0,802.0,1.0
r_eff,0.56,0.055,0.5,0.659,0.001,0.001,1363.0,844.0,1.0
sky_back,-0.001,0.0,-0.001,-0.0,0.0,0.0,1608.0,1481.0,1.0
theta,1.251,0.877,0.023,2.947,0.024,0.017,1332.0,1607.0,1.0
xc,15.884,0.048,15.799,15.977,0.001,0.001,1292.0,1278.0,1.0
yc,16.14,0.05,16.052,16.234,0.001,0.001,1342.0,988.0,1.0
