,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.212,0.024,0.162,0.255,0.001,0.001,1058.0,1097.0,1.0
f_ps,0.092,0.049,0.002,0.169,0.004,0.003,120.0,202.0,1.01
flux,3.029,0.146,2.789,3.246,0.013,0.009,149.0,502.0,1.01
n,0.818,0.117,0.651,1.028,0.011,0.008,103.0,210.0,1.02
r_eff,2.843,0.132,2.599,3.071,0.005,0.004,576.0,1087.0,1.0
sky_back,0.0,0.0,0.0,0.0,0.0,0.0,1666.0,1636.0,1.0
theta,4.422,0.067,4.297,4.55,0.002,0.001,1529.0,1406.0,1.0
xc,14.946,0.027,14.895,14.997,0.001,0.0,1625.0,1355.0,1.0
yc,14.754,0.03,14.698,14.812,0.001,0.001,1529.0,1317.0,1.0
