,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.484,0.0,0.484,0.485,0.0,0.0,855.0,1047.0,1.0
flux,5545.371,5.463,5535.273,5555.595,0.233,0.165,551.0,443.0,1.01
n,4.661,0.003,4.655,4.668,0.0,0.0,738.0,852.0,1.0
r_eff,34.789,0.05,34.701,34.887,0.002,0.001,572.0,449.0,1.01
sky_back,-3.359,0.004,-3.367,-3.351,0.0,0.0,554.0,409.0,1.01
theta,0.818,0.0,0.818,0.818,0.0,0.0,944.0,1158.0,1.0
xc,14.243,0.0,14.242,14.244,0.0,0.0,55.0,192.0,1.04
yc,16.359,0.0,16.358,16.36,0.0,0.0,14.0,30.0,1.12
