,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.452,0.001,0.45,0.455,0.0,0.0,1229.0,1028.0,1.0
flux,246.232,1.819,242.855,249.555,0.09,0.064,411.0,589.0,1.0
n,3.635,0.045,3.555,3.721,0.002,0.002,445.0,637.0,1.0
r_eff,6.084,0.075,5.947,6.219,0.004,0.003,409.0,552.0,1.0
sky_back,-0.036,0.001,-0.039,-0.034,0.0,0.0,426.0,664.0,1.0
theta,2.392,0.002,2.389,2.396,0.0,0.0,2715.0,1271.0,1.0
xc,16.407,0.003,16.401,16.413,0.0,0.0,1772.0,1436.0,1.0
yc,17.119,0.004,17.112,17.125,0.0,0.0,1552.0,1372.0,1.0
