,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.308,0.002,0.304,0.311,0.0,0.0,799.0,1022.0,1.0
flux,408.604,1.594,405.709,411.541,0.091,0.064,311.0,482.0,1.01
n,5.411,0.046,5.33,5.499,0.002,0.002,391.0,674.0,1.0
r_eff,3.209,0.023,3.165,3.252,0.001,0.001,313.0,456.0,1.01
sky_back,0.003,0.001,0.002,0.005,0.0,0.0,328.0,427.0,1.01
theta,1.876,0.003,1.87,1.882,0.0,0.0,1156.0,1221.0,1.0
xc,16.221,0.002,16.217,16.224,0.0,0.0,2792.0,1582.0,1.0
yc,14.873,0.002,14.868,14.877,0.0,0.0,2302.0,1413.0,1.0
