,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.277,0.01,0.258,0.297,0.0,0.0,1407.0,1169.0,1.0
flux,7.067,0.022,7.029,7.108,0.001,0.0,990.0,1046.0,1.0
n,2.67,0.089,2.497,2.832,0.003,0.002,816.0,1004.0,1.0
r_eff,0.844,0.01,0.825,0.863,0.0,0.0,1026.0,1237.0,1.0
sky_back,-0.0,0.0,-0.0,-0.0,0.0,0.0,1176.0,1248.0,1.0
theta,0.305,0.02,0.266,0.342,0.0,0.0,1617.0,1407.0,1.0
xc,16.182,0.003,16.175,16.188,0.0,0.0,3173.0,1600.0,1.0
yc,15.765,0.003,15.759,15.771,0.0,0.0,4029.0,1378.0,1.0
