,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.548,0.0,0.547,0.549,0.0,0.0,1722.0,1238.0,1.0
flux,119.077,0.05,118.986,119.174,0.002,0.001,678.0,851.0,1.0
n,0.65,0.0,0.65,0.65,0.0,0.0,600.0,532.0,1.0
r_eff,5.336,0.002,5.331,5.34,0.0,0.0,1365.0,1693.0,1.0
sky_back,0.036,0.0,0.036,0.036,0.0,0.0,522.0,772.0,1.0
theta,1.695,0.001,1.694,1.696,0.0,0.0,1791.0,1266.0,1.0
xc,18.56,0.001,18.558,18.562,0.0,0.0,2115.0,1179.0,1.0
yc,14.825,0.002,14.821,14.829,0.0,0.0,1447.0,1280.0,1.0
