,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.74,0.067,0.623,0.869,0.003,0.002,565.0,710.0,1.0
f_ps,0.21,0.141,0.002,0.46,0.008,0.005,307.0,365.0,1.0
flux,6.798,0.195,6.461,7.168,0.01,0.007,390.0,776.0,1.0
n,5.489,1.636,2.714,7.998,0.098,0.073,215.0,171.0,1.0
r_eff,1.427,0.55,0.752,2.488,0.027,0.019,332.0,986.0,1.0
sky_back,-0.001,0.0,-0.001,-0.0,0.0,0.0,1501.0,1421.0,1.0
theta,2.448,0.034,2.388,2.514,0.001,0.001,1558.0,1427.0,1.0
xc,15.365,0.019,15.326,15.399,0.0,0.0,1672.0,1302.0,1.0
yc,15.785,0.018,15.754,15.819,0.0,0.0,1550.0,1315.0,1.0
