,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.591,0.008,0.576,0.603,0.0,0.0,1603.0,1486.0,1.0
flux,8.082,0.194,7.74,8.485,0.007,0.005,777.0,853.0,1.0
n,4.936,0.239,4.519,5.407,0.008,0.006,835.0,1028.0,1.0
r_eff,6.816,0.317,6.203,7.423,0.011,0.008,768.0,874.0,1.0
sky_back,-0.0,0.0,-0.0,0.0,0.0,0.0,903.0,1146.0,1.0
theta,3.085,0.01,3.067,3.103,0.0,0.0,1481.0,1188.0,1.0
xc,16.701,0.014,16.674,16.726,0.0,0.0,1510.0,1282.0,1.0
yc,15.627,0.01,15.607,15.645,0.0,0.0,1816.0,1360.0,1.0
