,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.544,0.003,0.537,0.55,0.0,0.0,1412.0,1058.0,1.0
flux,14.281,0.202,13.909,14.672,0.008,0.006,625.0,891.0,1.0
n,5.376,0.147,5.093,5.643,0.006,0.004,686.0,1068.0,1.0
r_eff,5.097,0.137,4.853,5.368,0.005,0.004,628.0,942.0,1.0
sky_back,0.001,0.0,0.0,0.001,0.0,0.0,670.0,1006.0,1.0
theta,2.925,0.004,2.918,2.934,0.0,0.0,1665.0,1137.0,1.0
xc,16.955,0.006,16.945,16.966,0.0,0.0,1391.0,1337.0,1.0
yc,15.393,0.004,15.386,15.401,0.0,0.0,1735.0,1254.0,1.0
