,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.35,0.005,0.341,0.36,0.0,0.0,1856.0,1352.0,1.0
flux,33.683,0.239,33.239,34.12,0.01,0.007,639.0,738.0,1.0
n,1.357,0.027,1.304,1.41,0.001,0.001,786.0,1133.0,1.0
r_eff,4.16,0.035,4.093,4.226,0.001,0.001,756.0,940.0,1.0
sky_back,0.001,0.0,0.001,0.002,0.0,0.0,704.0,809.0,1.0
theta,0.773,0.009,0.756,0.789,0.0,0.0,2124.0,1152.0,1.0
xc,17.055,0.01,17.035,17.074,0.0,0.0,2273.0,1311.0,1.0
yc,15.923,0.011,15.903,15.943,0.0,0.0,2188.0,1418.0,1.0
