,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.393,0.008,0.38,0.409,0.0,0.0,1826.0,1464.0,1.0
flux,31.124,0.245,30.668,31.594,0.008,0.005,1059.0,1027.0,1.0
n,1.134,0.035,1.067,1.196,0.001,0.001,1315.0,1554.0,1.0
r_eff,4.304,0.045,4.221,4.385,0.001,0.001,1146.0,1238.0,1.0
sky_back,0.002,0.0,0.002,0.003,0.0,0.0,1022.0,1373.0,1.0
theta,0.805,0.012,0.784,0.831,0.0,0.0,2220.0,1312.0,1.0
xc,16.766,0.017,16.734,16.795,0.0,0.0,2168.0,1418.0,1.0
yc,16.269,0.017,16.239,16.303,0.0,0.0,2139.0,1384.0,1.0
