,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
ellip,0.46,0.005,0.449,0.47,0.0,0.0,1609.0,1382.0,1.0
flux,32.631,0.365,31.959,33.33,0.015,0.01,640.0,617.0,1.0
n,3.372,0.098,3.204,3.568,0.004,0.003,773.0,1225.0,1.0
r_eff,3.967,0.072,3.833,4.103,0.003,0.002,679.0,835.0,1.0
sky_back,-0.001,0.0,-0.002,-0.001,0.0,0.0,682.0,897.0,1.0
theta,1.307,0.007,1.294,1.322,0.0,0.0,1727.0,1480.0,1.0
xc,15.8,0.008,15.786,15.816,0.0,0.0,1971.0,1300.0,1.0
yc,15.32,0.009,15.302,15.337,0.0,0.0,1751.0,1239.0,1.0
